Voyager2.UTCGregorian      Voyager2.SunMJ2000Eq.X    Voyager2.SunMJ2000Eq.Y    Voyager2.SunMJ2000Eq.Z    Voyager2.SunMJ2000Eq.VX   Voyager2.SunMJ2000Eq.VY   Voyager2.SunMJ2000Eq.VZ   
25 Aug 1977 18:31:44.000   135455934.6494368         -60295303.37735247        -24564453.07052218        15.48263843225188         31.42515139344221         17.16250499322819         
25 Aug 1977 19:31:44.000   135511637.7961379         -60182157.65814091        -24502661.91905558        15.46355259219306         31.43357914240273         17.16591123053573         
25 Aug 1977 20:31:44.000   135567272.2166222         -60068981.62466694        -24440858.51880426        15.44445720442838         31.44199264433633         17.16930986944635         
25 Aug 1977 21:31:44.000   135622837.8765558         -59955775.328289          -24379042.89716976        15.42535229134165         31.4503918635269          17.17270088512416         
25 Aug 1977 22:31:44.000   135678334.7416907         -59842538.82048362        -24317215.08163711        15.40623787555906         31.45877676490722         17.17608425331465         
25 Aug 1977 23:31:44.000   135733762.7778632         -59729272.15284687        -24255375.09977439        15.38711397994205         31.46714731403558         17.17945995032311         
26 Aug 1977 00:31:44.000   135789121.9509774         -59615975.37712839        -24193522.97925107        15.36798062758561         31.47550347707122         17.1828279529933          
26 Aug 1977 01:31:44.000   135844412.2270359         -59502648.54516792        -24131658.74780197        15.34883784180091         31.48384522075788         17.18618823868971         
26 Aug 1977 02:31:44.000   135899633.5721231         -59389291.70892945        -24069782.43324576        15.32968564611426         31.49217251240116         17.18954078527796         
26 Aug 1977 03:31:44.000   135954785.9524038         -59275904.9205022         -24007894.06348398        15.31052406426128         31.50048531984918         17.19288557110698         
26 Aug 1977 04:31:44.000   136009869.3341278         -59162488.23209363        -23945993.66649846        15.291353120179           31.50878361147513         17.19622257499236         
26 Aug 1977 05:31:44.000   136064883.6836401         -59049041.69600403        -23884081.2703336         15.27217283799707         31.51706735616089         17.19955177620059         
26 Aug 1977 06:31:44.000   136119828.9673641         -58935565.36466493        -23822156.9031205         15.25298324203726         31.5253365232784          17.20287315443278         
26 Aug 1977 07:31:44.000   136174705.1518123         -58822059.29061381        -23760220.59305946        15.23378435680525         31.53359108267489         17.20618668981021         
26 Aug 1977 08:31:44.000   136229512.2035922         -58708523.52648284        -23698272.36841494        15.21457620698519         31.54183100465801         17.20949236285984         
26 Aug 1977 09:31:44.000   136284250.0893916         -58594958.12502855        -23636312.25753084        15.19535881743109         31.5500562599818          17.2127901545032          
26 Aug 1977 10:31:44.000   136338918.7759972         -58481363.13909285        -23574340.28880821        15.17613221316893         31.55826681983051         17.21608004604002         
26 Aug 1977 11:31:44.000   136393518.2302785         -58367738.62163706        -23512356.4907246         15.15689641938903         31.56646265580677         17.21936201913754         
26 Aug 1977 12:31:44.000   136448048.4191967         -58254084.62572146        -23450360.8918205         15.13765146144107         31.57464373991879         17.22263605581853         
26 Aug 1977 13:31:44.000   136502509.3098114         -58140401.2044932         -23388353.52069394        15.11839736482739         31.58281004456933         17.22590213845035         
26 Aug 1977 14:31:44.000   136556900.8692671         -58026688.4112121         -23326334.40601321        15.09913415520383         31.59096154254182         17.22916024973327         
26 Aug 1977 15:31:44.000   136611223.0648011         -57912946.29923535        -23264303.57650825        15.07986185837322         31.59909820699028         17.23241037269041         
26 Aug 1977 16:31:44.000   136665475.8637511         -57799174.92200116        -23202261.06096143        15.06058050027908         31.60722001142973         17.23565249065829         
26 Aug 1977 17:31:44.000   136719659.2335405         -57685374.33305913        -23140206.88822428        15.04129010700702         31.61532692972368         17.23888658727633         
26 Aug 1977 18:31:44.000   136773773.1416879         -57571544.58604974        -23078141.08720433        15.02199070477861         31.62341893607546         17.24211264647812         
26 Aug 1977 19:31:44.000   136827817.555813          -57457685.73469256        -23016063.68685988        15.00268231994553         31.63149600501973         17.24533065248302         
26 Aug 1977 20:31:44.000   136881792.4436236         -57343797.83281226        -22953974.71621286        14.98336497899134         31.63955811141138         17.24854058978689         
26 Aug 1977 21:31:44.000   136935697.772926          -57229880.93431798        -22891874.20433731        14.96403870852492         31.6476052304182          17.25174244315453         
26 Aug 1977 22:31:44.000   136989533.5116191         -57115935.093215          -22829762.18036646        14.94470353527927         31.65563733751184         17.2549361976116          
26 Aug 1977 23:31:44.000   137043299.6277061         -57001960.36357961        -22767638.67347729        14.9253594861051          31.66365440846123         17.25812183843771         
27 Aug 1977 00:31:44.000   137096996.0892798         -56887956.79958981        -22705503.71290742        14.90600658797311         31.67165641932269         17.26129935115839         
27 Aug 1977 01:31:44.000   137150622.8645305         -56773924.45550933        -22643357.32794619        14.88664486796877         31.67964334643368         17.26446872153858         
